Group,pid,Name.1,Name.2,Name.3,Response,Key,Released,Response.1,Code,Time,(Trial Variable),Finger,Congruence,Repeated,Correct,double_response,questionnaire_1,questionnaire_2,questionnaire_3,questionnaire_4,questionnaire_5,questionnaire_6,questionnaire_7,questionnaire_8,questionnaire_9,questionnaire_10
Main Group,P10,AI_Block,"AI_Trial, 6","AI_Blue (6, m5con.bmp)",middle,b,Released,(based on code value),C,601,,2,3,4,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 1","AI_Final_Stage (1, i4basecon.bmp)",index,v,Released,(based on code value),C,509,,1,1,4,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 2","AI_Final_Stage (2, m4basecon.bmp)",middle,b,Released,(based on code value),C,569,,2,1,4,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",middle,b,Released,(based on code value),C,542,,2,4,5,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 7","AI_Blue (7, i5inc.bmp)",index,v,Released,(based on code value),C,665,,1,4,5,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 6","AI_Blue (6, m5con.bmp)",middle,b,Released,(based on code value),C,752,,2,3,5,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 4","AI_Blue (4, m5baseinc.bmp)",middle,b,Released,(based on code value),C,723,,2,2,5,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,564,,1,3,5,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 2","AI_Blue (2, m5basecon.bmp)",middle,b,Released,(based on code value),C,648,,2,1,5,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 3","AI_Blue (3, i5baseinc.bmp)",index,v,Released,(based on code value),C,804,,1,2,5,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 10","AI_Blue (10, m5base.bmp)",middle,b,Released,(based on code value),C,574,,2,0,5,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 1","AI_Blue (1, i5basecon.bmp)",index,v,Released,(based on code value),C,617,,1,1,5,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 9","AI_Blue (9, i5base.bmp)",index,v,Released,(based on code value),C,668,,1,0,5,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 6","AI_Blue (6, m5con.bmp)",middle,b,Released,(based on code value),C,678,,2,3,6,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 7","AI_Final_Stage (7, i4inc.bmp)",index,v,Released,(based on code value),C,518,,1,4,6,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 4","AI_Blue (4, m5baseinc.bmp)",middle,b,Released,(based on code value),C,634,,2,2,6,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 5","AI_Blue (5, i5con.bmp)",index,v,Released,(based on code value),C,605,,1,3,6,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 1","AI_Final_Stage (1, i4basecon.bmp)",index,v,Released,(based on code value),C,553,,1,1,6,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 10","AI_Blue (10, m5base.bmp)",middle,b,Released,(based on code value),C,631,,2,0,6,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",middle,b,Released,(based on code value),C,531,,2,4,6,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 9","AI_Final_Stage (9, i4base.bmp)",index,v,Released,(based on code value),C,554,,1,0,6,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 3","AI_Blue (3, i5baseinc.bmp)",index,v,Released,(based on code value),C,667,,1,2,6,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 2","AI_Blue (2, m5basecon.bmp)",middle,b,Released,(based on code value),C,663,,2,1,6,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 6","AI_Blue (6, m5con.bmp)",middle,b,Released,(based on code value),C,703,,2,3,7,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 10","AI_Blue (10, m5base.bmp)",middle,b,Released,(based on code value),C,651,,2,0,7,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 9","AI_Blue (9, i5base.bmp)",index,v,Released,(based on code value),C,607,,1,0,7,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 3","AI_Blue (3, i5baseinc.bmp)",index,v,Released,(based on code value),C,635,,1,2,7,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 1","AI_Blue (1, i5basecon.bmp)",index,v,Released,(based on code value),C,590,,1,1,7,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,540,,1,3,7,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 2","AI_Final_Stage (2, m4basecon.bmp)",middle,b,Released,(based on code value),C,481,,2,1,7,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",middle,b,Released,(based on code value),C,567,,2,4,7,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 7","AI_Blue (7, i5inc.bmp)",index,v,Released,(based on code value),C,577,,1,4,7,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 4","AI_Final_Stage (4, m4baseinc.bmp)",middle,b,Released,(based on code value),C,518,,2,2,7,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 8","AI_Blue (8, m5inc.bmp)",middle,b,Released,(based on code value),C,659,,2,4,8,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 10","AI_Blue (10, m5base.bmp)",middle,b,Released,(based on code value),C,615,,2,0,8,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 6","AI_Blue (6, m5con.bmp)",middle,b,Released,(based on code value),C,598,,2,3,8,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 5","AI_Blue (5, i5con.bmp)",index,v,Released,(based on code value),C,577,,1,3,8,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 1","AI_Blue (1, i5basecon.bmp)",index,v,Released,(based on code value),C,637,,1,1,8,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 9","AI_Blue (9, i5base.bmp)",index,v,Released,(based on code value),C,619,,1,0,8,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 3","AI_Final_Stage (3, i4baseinc.bmp)",index,v,Released,(based on code value),C,543,,1,2,8,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 4","AI_Blue (4, m5baseinc.bmp)",index,v,Released,(based on code value),E,832,,2,2,8,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 7","AI_Blue (7, i5inc.bmp)",index,v,Released,(based on code value),C,597,,1,4,8,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 2","AI_Blue (2, m5basecon.bmp)",middle,b,Released,(based on code value),C,797,,2,1,8,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 8","AI_Blue (8, m5inc.bmp)",middle,b,Released,(based on code value),C,849,,2,4,9,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 6","AI_Blue (6, m5con.bmp)",middle,b,Released,(based on code value),C,713,,2,3,9,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 1","AI_Final_Stage (1, i4basecon.bmp)",index,v,Released,(based on code value),C,520,,1,1,9,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 5","AI_Blue (5, i5con.bmp)",index,v,Released,(based on code value),C,768,,1,3,9,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 7","AI_Blue (7, i5inc.bmp)",index,v,Released,(based on code value),C,622,,1,4,9,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 4","AI_Blue (4, m5baseinc.bmp)",middle,b,Released,(based on code value),C,695,,2,2,9,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 2","AI_Blue (2, m5basecon.bmp)",middle,b,Released,(based on code value),C,684,,2,1,9,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 3","AI_Blue (3, i5baseinc.bmp)",index,v,Released,(based on code value),C,608,,1,2,9,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 10","AI_Blue (10, m5base.bmp)",middle,b,Released,(based on code value),C,724,,2,0,9,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 9","AI_Final_Stage (9, i4base.bmp)",index,v,Released,(based on code value),C,570,,1,0,9,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,448,,1,3,10,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 4","AI_Blue (4, m5baseinc.bmp)",middle,b,Released,(based on code value),C,633,,2,2,10,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 2","AI_Final_Stage (2, m4basecon.bmp)",middle,b,Released,(based on code value),C,514,,2,1,10,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 10","AI_Final_Stage (10, m4base.bmp)",middle,b,Released,(based on code value),C,509,,2,0,10,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",middle,b,Released,(based on code value),C,548,,2,4,10,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 3","AI_Blue (3, i5baseinc.bmp)",index,v,Released,(based on code value),C,606,,1,2,10,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 7","AI_Blue (7, i5inc.bmp)",index,v,Released,(based on code value),C,651,,1,4,10,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 1","AI_Final_Stage (1, i4basecon.bmp)",index,v,Released,(based on code value),C,509,,1,1,10,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 9","AI_Blue (9, i5base.bmp)",index,v,Released,(based on code value),C,720,,1,0,10,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P10,AI_Block,"AI_Trial, 6","AI_Final_Stage (6, m4con.bmp)",middle,b,Released,(based on code value),C,478,,2,3,10,,0,21,76,76,70,14,81,44,57,31,29
Main Group,P11,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",middle,b,Released,(based on code value),C,421,,2,4,1,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 3","AI_Final_Stage (3, i4baseinc.bmp)",middle,b,Released,(based on code value),E,389,,1,2,1,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 9","AI_Final_Stage (9, i4base.bmp)",index,v,Released,(based on code value),C,520,,1,0,1,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,528,,1,3,1,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 2","AI_Final_Stage (2, m4basecon.bmp)",middle,b,Released,(based on code value),C,421,,2,1,1,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 6","AI_Final_Stage (6, m4con.bmp)",middle,b,Released,(based on code value),C,396,,2,3,1,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 7","AI_Final_Stage (7, i4inc.bmp)",middle,b,Released,(based on code value),E,449,,1,4,1,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 10","AI_Final_Stage (10, m4base.bmp)",middle,b,Released,(based on code value),C,548,,2,0,1,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 1","AI_Final_Stage (1, i4basecon.bmp)",index,v,Released,(based on code value),C,417,,1,1,1,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 4","AI_Final_Stage (4, m4baseinc.bmp)",middle,b,Released,(based on code value),C,490,,2,2,1,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 3","AI_Final_Stage (3, i4baseinc.bmp)",middle,b,Released,(based on code value),E,448,,1,2,2,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 7","AI_Final_Stage (7, i4inc.bmp)",index,v,Released,(based on code value),C,460,,1,4,2,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,470,,1,3,2,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",middle,b,Released,(based on code value),C,534,,2,4,2,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 4","AI_Final_Stage (4, m4baseinc.bmp)",middle,b,Released,(based on code value),C,488,,2,2,2,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 2","AI_Final_Stage (2, m4basecon.bmp)",middle,b,Released,(based on code value),C,446,,2,1,2,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 9","AI_Final_Stage (9, i4base.bmp)",index,v,Released,(based on code value),C,547,,1,0,2,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 1","AI_Blue (1, i5basecon.bmp)",index,v,Released,(based on code value),C,622,,1,1,2,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 6","AI_Final_Stage (6, m4con.bmp)",middle,b,Released,(based on code value),C,500,,2,3,2,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 10","AI_Final_Stage (10, m4base.bmp)",middle,b,Released,(based on code value),C,463,,2,0,2,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 9","AI_Final_Stage (9, i4base.bmp)",index,v,Released,(based on code value),C,492,,1,0,3,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 10","AI_Blue (10, m5base.bmp)",middle,b,Released,(based on code value),C,632,,2,0,3,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 4","AI_Blue (4, m5baseinc.bmp)",middle,b,Released,(based on code value),C,579,,2,2,3,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 6","AI_Final_Stage (6, m4con.bmp)",middle,b,Released,(based on code value),C,431,,2,3,3,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",middle,b,Released,(based on code value),C,444,,2,4,3,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 7","AI_Blue (7, i5inc.bmp)",index,v,Released,(based on code value),C,714,,1,4,3,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 2","AI_Final_Stage (2, m4basecon.bmp)",middle,b,Released,(based on code value),C,448,,2,1,3,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 1","AI_Final_Stage (1, i4basecon.bmp)",index,v,Released,(based on code value),C,451,,1,1,3,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 3","AI_Final_Stage (3, i4baseinc.bmp)",index,v,Released,(based on code value),C,456,,1,2,3,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,470,,1,3,3,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 3","AI_Final_Stage (3, i4baseinc.bmp)",index,v,Released,(based on code value),C,542,,1,2,4,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 10","AI_Final_Stage (10, m4base.bmp)",middle,b,Released,(based on code value),C,476,,2,0,4,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 4","AI_Blue (4, m5baseinc.bmp)",middle,b,Released,(based on code value),C,580,,2,2,4,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",middle,b,Released,(based on code value),C,438,,2,4,4,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 9","AI_Final_Stage (9, i4base.bmp)",index,v,Released,(based on code value),C,474,,1,0,4,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 7","AI_Final_Stage (7, i4inc.bmp)",index,v,Released,(based on code value),C,509,,1,4,4,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 2","AI_Final_Stage (2, m4basecon.bmp)",middle,b,Released,(based on code value),C,474,,2,1,4,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 1","AI_Final_Stage (1, i4basecon.bmp)",index,v,Released,(based on code value),C,475,,1,1,4,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 6","AI_Blue (6, m5con.bmp)",middle,b,Released,(based on code value),C,610,,2,3,4,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,370,,1,3,4,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 4","AI_Blue (4, m5baseinc.bmp)",middle,b,Released,(based on code value),C,627,,2,2,5,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 10","AI_Final_Stage (10, m4base.bmp)",middle,b,Released,(based on code value),C,433,,2,0,5,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 1","AI_Final_Stage (1, i4basecon.bmp)",index,v,Released,(based on code value),C,435,,1,1,5,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",middle,b,Released,(based on code value),C,531,,2,4,5,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",middle,b,Released,(based on code value),E,461,,1,3,5,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 7","AI_Final_Stage (7, i4inc.bmp)",index,v,Released,(based on code value),C,563,,1,4,5,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 2","AI_Final_Stage (2, m4basecon.bmp)",middle,b,Released,(based on code value),C,470,,2,1,5,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 9","AI_Final_Stage (9, i4base.bmp)",index,v,Released,(based on code value),C,483,,1,0,5,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 3","AI_Blue (3, i5baseinc.bmp)",index,v,Released,(based on code value),C,589,,1,2,5,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 6","AI_Final_Stage (6, m4con.bmp)",middle,b,Released,(based on code value),C,544,,2,3,5,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 7","AI_Final_Stage (7, i4inc.bmp)",index,v,Released,(based on code value),C,504,,1,4,6,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 6","AI_Final_Stage (6, m4con.bmp)",middle,b,Released,(based on code value),C,413,,2,3,6,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 10","AI_Final_Stage (10, m4base.bmp)",middle,b,Released,(based on code value),C,464,,2,0,6,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",middle,b,Released,(based on code value),C,462,,2,4,6,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 4","AI_Final_Stage (4, m4baseinc.bmp)",middle,b,Released,(based on code value),C,476,,2,2,6,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 2","AI_Final_Stage (2, m4basecon.bmp)",middle,b,Released,(based on code value),C,465,,2,1,6,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 3","AI_Final_Stage (3, i4baseinc.bmp)",index,v,Released,(based on code value),C,436,,1,2,6,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,496,,1,3,6,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 1","AI_Final_Stage (1, i4basecon.bmp)",index,v,Released,(based on code value),C,389,,1,1,6,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 9","AI_Final_Stage (9, i4base.bmp)",index,v,Released,(based on code value),C,481,,1,0,6,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 7","AI_Final_Stage (7, i4inc.bmp)",index,v,Released,(based on code value),C,461,,1,4,7,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,484,,1,3,7,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 2","AI_Final_Stage (2, m4basecon.bmp)",middle,b,Released,(based on code value),C,519,,2,1,7,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 3","AI_Final_Stage (3, i4baseinc.bmp)",index,v,Released,(based on code value),C,531,,1,2,7,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 6","AI_Final_Stage (6, m4con.bmp)",middle,b,Released,(based on code value),C,443,,2,3,7,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 4","AI_Final_Stage (4, m4baseinc.bmp)",middle,b,Released,(based on code value),C,461,,2,2,7,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 1","AI_Final_Stage (1, i4basecon.bmp)",index,v,Released,(based on code value),C,359,,1,1,7,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",middle,b,Released,(based on code value),C,372,,2,4,7,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 10","AI_Final_Stage (10, m4base.bmp)",middle,b,Released,(based on code value),C,435,,2,0,7,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 9","AI_Final_Stage (9, i4base.bmp)",index,v,Released,(based on code value),C,493,,1,0,7,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 6","AI_Final_Stage (6, m4con.bmp)",middle,b,Released,(based on code value),C,501,,2,3,8,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 7","AI_Final_Stage (7, i4inc.bmp)",index,v,Released,(based on code value),C,359,,1,4,8,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 3","AI_Final_Stage (3, i4baseinc.bmp)",index,v,Released,(based on code value),C,477,,1,2,8,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 4","AI_Final_Stage (4, m4baseinc.bmp)",middle,b,Released,(based on code value),C,456,,2,2,8,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 1","AI_Final_Stage (1, i4basecon.bmp)",index,v,Released,(based on code value),C,404,,1,1,8,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 10","AI_Final_Stage (10, m4base.bmp)",middle,b,Released,(based on code value),C,393,,2,0,8,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",middle,b,Released,(based on code value),C,421,,2,4,8,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 9","AI_Final_Stage (9, i4base.bmp)",index,v,Released,(based on code value),C,466,,1,0,8,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,399,,1,3,8,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 2","AI_Final_Stage (2, m4basecon.bmp)",middle,b,Released,(based on code value),C,395,,2,1,8,,0,22,20,92,57,36,34,90,30,72,57
Main Group,P11,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,411,,1,3,9,,0,22,20,92,57,36,34,90,30,72,57
